,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
0,0,1,1,3,SR,-0.8,0.1,0.45161290322580644
1,1,1,2,3,SR,-0.8,0.1,0.4838709677419355
2,2,1,3,3,SR,-0.8,0.1,0.6129032258064516
3,3,1,4,3,SR,-0.8,0.1,0.5483870967741935
4,4,1,5,3,SR,-0.8,0.1,0.5483870967741935
5,5,1,6,3,SR,-0.8,0.1,0.5483870967741935
6,6,1,7,3,SR,-0.8,0.1,0.5806451612903226
7,7,1,8,3,SR,-0.8,0.1,0.3548387096774194
8,8,2,1,3,SR,-0.8,0.1,0.5161290322580645
9,9,2,2,3,SR,-0.8,0.1,0.41935483870967744
10,10,2,3,3,SR,-0.8,0.1,0.41935483870967744
11,11,2,4,3,SR,-0.8,0.1,0.5483870967741935
12,12,2,5,3,SR,-0.8,0.1,0.6129032258064516
13,13,2,6,3,SR,-0.8,0.1,0.5161290322580645
14,14,2,7,3,SR,-0.8,0.1,0.45161290322580644
15,15,2,8,3,SR,-0.8,0.1,0.45161290322580644
16,16,3,1,3,SR,-0.8,0.1,0.5161290322580645
17,17,3,2,3,SR,-0.8,0.1,0.5483870967741935
18,18,3,3,3,SR,-0.8,0.1,0.5161290322580645
19,19,3,4,3,SR,-0.8,0.1,0.41935483870967744
20,20,3,5,3,SR,-0.8,0.1,0.41935483870967744
21,21,3,6,3,SR,-0.8,0.1,0.3870967741935484
22,22,3,7,3,SR,-0.8,0.1,0.3548387096774194
23,23,3,8,3,SR,-0.8,0.1,0.3870967741935484
24,24,4,1,3,SR,-0.8,0.1,0.6129032258064516
25,25,4,2,3,SR,-0.8,0.1,0.5806451612903226
26,26,4,3,3,SR,-0.8,0.1,0.5806451612903226
27,27,4,4,3,SR,-0.8,0.1,0.41935483870967744
28,28,4,5,3,SR,-0.8,0.1,0.3870967741935484
29,29,4,6,3,SR,-0.8,0.1,0.45161290322580644
30,30,4,7,3,SR,-0.8,0.1,0.3870967741935484
31,31,4,8,3,SR,-0.8,0.1,0.45161290322580644
32,32,5,1,3,SR,-0.8,0.1,0.6129032258064516
33,33,5,2,3,SR,-0.8,0.1,0.5806451612903226
34,34,5,3,3,SR,-0.8,0.1,0.6774193548387096
35,35,5,4,3,SR,-0.8,0.1,0.3548387096774194
36,36,5,5,3,SR,-0.8,0.1,0.3870967741935484
37,37,5,6,3,SR,-0.8,0.1,0.3548387096774194
38,38,5,7,3,SR,-0.8,0.1,0.3870967741935484
39,39,5,8,3,SR,-0.8,0.1,0.3870967741935484
40,40,6,1,3,SR,-0.8,0.1,0.7096774193548387
41,41,6,2,3,SR,-0.8,0.1,0.6129032258064516
42,42,6,3,3,SR,-0.8,0.1,0.5483870967741935
43,43,6,4,3,SR,-0.8,0.1,0.5483870967741935
44,44,6,5,3,SR,-0.8,0.1,0.3870967741935484
45,45,6,6,3,SR,-0.8,0.1,0.5161290322580645
46,46,6,7,3,SR,-0.8,0.1,0.6129032258064516
47,47,6,8,3,SR,-0.8,0.1,0.4838709677419355
48,48,7,1,3,SR,-0.8,0.1,0.5806451612903226
49,49,7,2,3,SR,-0.8,0.1,0.5161290322580645
50,50,7,3,3,SR,-0.8,0.1,0.5161290322580645
51,51,7,4,3,SR,-0.8,0.1,0.5483870967741935
52,52,7,5,3,SR,-0.8,0.1,0.41935483870967744
53,53,7,6,3,SR,-0.8,0.1,0.5483870967741935
54,54,7,7,3,SR,-0.8,0.1,0.5483870967741935
55,55,7,8,3,SR,-0.8,0.1,0.7419354838709677
56,56,8,1,3,SR,-0.8,0.1,0.6451612903225806
57,57,8,2,3,SR,-0.8,0.1,0.5483870967741935
58,58,8,3,3,SR,-0.8,0.1,0.5806451612903226
59,59,8,4,3,SR,-0.8,0.1,0.6129032258064516
60,60,8,5,3,SR,-0.8,0.1,0.6774193548387096
61,61,8,6,3,SR,-0.8,0.1,0.8387096774193549
62,62,8,7,3,SR,-0.8,0.1,0.7419354838709677
63,63,8,8,3,SR,-0.8,0.1,0.8709677419354839
64,0,1,1,3,SR,-0.7,0.1,0.5483870967741935
65,1,1,2,3,SR,-0.7,0.1,0.5483870967741935
66,2,1,3,3,SR,-0.7,0.1,0.45161290322580644
67,3,1,4,3,SR,-0.7,0.1,0.5483870967741935
68,4,1,5,3,SR,-0.7,0.1,0.5483870967741935
69,5,1,6,3,SR,-0.7,0.1,0.5806451612903226
70,6,1,7,3,SR,-0.7,0.1,0.6129032258064516
71,7,1,8,3,SR,-0.7,0.1,0.45161290322580644
72,8,2,1,3,SR,-0.7,0.1,0.5161290322580645
73,9,2,2,3,SR,-0.7,0.1,0.5806451612903226
74,10,2,3,3,SR,-0.7,0.1,0.5806451612903226
75,11,2,4,3,SR,-0.7,0.1,0.6774193548387096
76,12,2,5,3,SR,-0.7,0.1,0.6129032258064516
77,13,2,6,3,SR,-0.7,0.1,0.5806451612903226
78,14,2,7,3,SR,-0.7,0.1,0.41935483870967744
79,15,2,8,3,SR,-0.7,0.1,0.6774193548387096
80,16,3,1,3,SR,-0.7,0.1,0.5806451612903226
81,17,3,2,3,SR,-0.7,0.1,0.3870967741935484
82,18,3,3,3,SR,-0.7,0.1,0.3870967741935484
83,19,3,4,3,SR,-0.7,0.1,0.5483870967741935
84,20,3,5,3,SR,-0.7,0.1,0.45161290322580644
85,21,3,6,3,SR,-0.7,0.1,0.5483870967741935
86,22,3,7,3,SR,-0.7,0.1,0.5161290322580645
87,23,3,8,3,SR,-0.7,0.1,0.3870967741935484
88,24,4,1,3,SR,-0.7,0.1,0.4838709677419355
89,25,4,2,3,SR,-0.7,0.1,0.3548387096774194
90,26,4,3,3,SR,-0.7,0.1,0.45161290322580644
91,27,4,4,3,SR,-0.7,0.1,0.41935483870967744
92,28,4,5,3,SR,-0.7,0.1,0.45161290322580644
93,29,4,6,3,SR,-0.7,0.1,0.4838709677419355
94,30,4,7,3,SR,-0.7,0.1,0.3870967741935484
95,31,4,8,3,SR,-0.7,0.1,0.4838709677419355
96,32,5,1,3,SR,-0.7,0.1,0.4838709677419355
97,33,5,2,3,SR,-0.7,0.1,0.25806451612903225
98,34,5,3,3,SR,-0.7,0.1,0.3548387096774194
99,35,5,4,3,SR,-0.7,0.1,0.6451612903225806
100,36,5,5,3,SR,-0.7,0.1,0.5483870967741935
101,37,5,6,3,SR,-0.7,0.1,0.6129032258064516
102,38,5,7,3,SR,-0.7,0.1,0.4838709677419355
103,39,5,8,3,SR,-0.7,0.1,0.45161290322580644
104,40,6,1,3,SR,-0.7,0.1,0.6129032258064516
105,41,6,2,3,SR,-0.7,0.1,0.6451612903225806
106,42,6,3,3,SR,-0.7,0.1,0.5806451612903226
107,43,6,4,3,SR,-0.7,0.1,0.5161290322580645
108,44,6,5,3,SR,-0.7,0.1,0.6774193548387096
109,45,6,6,3,SR,-0.7,0.1,0.5161290322580645
110,46,6,7,3,SR,-0.7,0.1,0.5483870967741935
111,47,6,8,3,SR,-0.7,0.1,0.5806451612903226
112,48,7,1,3,SR,-0.7,0.1,0.5806451612903226
113,49,7,2,3,SR,-0.7,0.1,0.5483870967741935
114,50,7,3,3,SR,-0.7,0.1,0.4838709677419355
115,51,7,4,3,SR,-0.7,0.1,0.5806451612903226
116,52,7,5,3,SR,-0.7,0.1,0.6451612903225806
117,53,7,6,3,SR,-0.7,0.1,0.6774193548387096
118,54,7,7,3,SR,-0.7,0.1,0.6451612903225806
119,55,7,8,3,SR,-0.7,0.1,0.8064516129032258
120,56,8,1,3,SR,-0.7,0.1,0.7419354838709677
121,57,8,2,3,SR,-0.7,0.1,0.7419354838709677
122,58,8,3,3,SR,-0.7,0.1,0.5161290322580645
123,59,8,4,3,SR,-0.7,0.1,0.6129032258064516
124,60,8,5,3,SR,-0.7,0.1,0.7096774193548387
125,61,8,6,3,SR,-0.7,0.1,0.6774193548387096
126,62,8,7,3,SR,-0.7,0.1,0.5806451612903226
127,63,8,8,3,SR,-0.7,0.1,0.7096774193548387
128,0,1,1,3,SR,-0.6,0.1,0.5806451612903226
129,1,1,2,3,SR,-0.6,0.1,0.3548387096774194
130,2,1,3,3,SR,-0.6,0.1,0.3870967741935484
131,3,1,4,3,SR,-0.6,0.1,0.2903225806451613
132,4,1,5,3,SR,-0.6,0.1,0.22580645161290322
133,5,1,6,3,SR,-0.6,0.1,0.3548387096774194
134,6,1,7,3,SR,-0.6,0.1,0.45161290322580644
135,7,1,8,3,SR,-0.6,0.1,0.6451612903225806
136,8,2,1,3,SR,-0.6,0.1,0.5483870967741935
137,9,2,2,3,SR,-0.6,0.1,0.3225806451612903
138,10,2,3,3,SR,-0.6,0.1,0.3870967741935484
139,11,2,4,3,SR,-0.6,0.1,0.3548387096774194
140,12,2,5,3,SR,-0.6,0.1,0.2903225806451613
141,13,2,6,3,SR,-0.6,0.1,0.45161290322580644
142,14,2,7,3,SR,-0.6,0.1,0.6774193548387096
143,15,2,8,3,SR,-0.6,0.1,0.6451612903225806
144,16,3,1,3,SR,-0.6,0.1,0.45161290322580644
145,17,3,2,3,SR,-0.6,0.1,0.41935483870967744
146,18,3,3,3,SR,-0.6,0.1,0.41935483870967744
147,19,3,4,3,SR,-0.6,0.1,0.3870967741935484
148,20,3,5,3,SR,-0.6,0.1,0.4838709677419355
149,21,3,6,3,SR,-0.6,0.1,0.5161290322580645
150,22,3,7,3,SR,-0.6,0.1,0.6129032258064516
151,23,3,8,3,SR,-0.6,0.1,0.7096774193548387
152,24,4,1,3,SR,-0.6,0.1,0.5806451612903226
153,25,4,2,3,SR,-0.6,0.1,0.4838709677419355
154,26,4,3,3,SR,-0.6,0.1,0.45161290322580644
155,27,4,4,3,SR,-0.6,0.1,0.41935483870967744
156,28,4,5,3,SR,-0.6,0.1,0.4838709677419355
157,29,4,6,3,SR,-0.6,0.1,0.4838709677419355
158,30,4,7,3,SR,-0.6,0.1,0.45161290322580644
159,31,4,8,3,SR,-0.6,0.1,0.6129032258064516
160,32,5,1,3,SR,-0.6,0.1,0.5483870967741935
161,33,5,2,3,SR,-0.6,0.1,0.5483870967741935
162,34,5,3,3,SR,-0.6,0.1,0.3548387096774194
163,35,5,4,3,SR,-0.6,0.1,0.45161290322580644
164,36,5,5,3,SR,-0.6,0.1,0.45161290322580644
165,37,5,6,3,SR,-0.6,0.1,0.45161290322580644
166,38,5,7,3,SR,-0.6,0.1,0.41935483870967744
167,39,5,8,3,SR,-0.6,0.1,0.5161290322580645
168,40,6,1,3,SR,-0.6,0.1,0.45161290322580644
169,41,6,2,3,SR,-0.6,0.1,0.4838709677419355
170,42,6,3,3,SR,-0.6,0.1,0.4838709677419355
171,43,6,4,3,SR,-0.6,0.1,0.4838709677419355
172,44,6,5,3,SR,-0.6,0.1,0.41935483870967744
173,45,6,6,3,SR,-0.6,0.1,0.5161290322580645
174,46,6,7,3,SR,-0.6,0.1,0.45161290322580644
175,47,6,8,3,SR,-0.6,0.1,0.4838709677419355
176,48,7,1,3,SR,-0.6,0.1,0.45161290322580644
177,49,7,2,3,SR,-0.6,0.1,0.41935483870967744
178,50,7,3,3,SR,-0.6,0.1,0.5483870967741935
179,51,7,4,3,SR,-0.6,0.1,0.2903225806451613
180,52,7,5,3,SR,-0.6,0.1,0.3548387096774194
181,53,7,6,3,SR,-0.6,0.1,0.4838709677419355
182,54,7,7,3,SR,-0.6,0.1,0.5483870967741935
183,55,7,8,3,SR,-0.6,0.1,0.6774193548387096
184,56,8,1,3,SR,-0.6,0.1,0.6129032258064516
185,57,8,2,3,SR,-0.6,0.1,0.6129032258064516
186,58,8,3,3,SR,-0.6,0.1,0.3870967741935484
187,59,8,4,3,SR,-0.6,0.1,0.5483870967741935
188,60,8,5,3,SR,-0.6,0.1,0.5806451612903226
189,61,8,6,3,SR,-0.6,0.1,0.5161290322580645
190,62,8,7,3,SR,-0.6,0.1,0.5483870967741935
191,63,8,8,3,SR,-0.6,0.1,0.7741935483870968
192,0,1,1,3,SR,-0.5,0.1,0.3225806451612903
193,1,1,2,3,SR,-0.5,0.1,0.5483870967741935
194,2,1,3,3,SR,-0.5,0.1,0.5806451612903226
195,3,1,4,3,SR,-0.5,0.1,0.6774193548387096
196,4,1,5,3,SR,-0.5,0.1,0.45161290322580644
197,5,1,6,3,SR,-0.5,0.1,0.45161290322580644
198,6,1,7,3,SR,-0.5,0.1,0.3548387096774194
199,7,1,8,3,SR,-0.5,0.1,0.4838709677419355
200,8,2,1,3,SR,-0.5,0.1,0.45161290322580644
201,9,2,2,3,SR,-0.5,0.1,0.5161290322580645
202,10,2,3,3,SR,-0.5,0.1,0.4838709677419355
203,11,2,4,3,SR,-0.5,0.1,0.5483870967741935
204,12,2,5,3,SR,-0.5,0.1,0.41935483870967744
205,13,2,6,3,SR,-0.5,0.1,0.3225806451612903
206,14,2,7,3,SR,-0.5,0.1,0.45161290322580644
207,15,2,8,3,SR,-0.5,0.1,0.41935483870967744
208,16,3,1,3,SR,-0.5,0.1,0.45161290322580644
209,17,3,2,3,SR,-0.5,0.1,0.3870967741935484
210,18,3,3,3,SR,-0.5,0.1,0.4838709677419355
211,19,3,4,3,SR,-0.5,0.1,0.4838709677419355
212,20,3,5,3,SR,-0.5,0.1,0.4838709677419355
213,21,3,6,3,SR,-0.5,0.1,0.2903225806451613
214,22,3,7,3,SR,-0.5,0.1,0.2903225806451613
215,23,3,8,3,SR,-0.5,0.1,0.3225806451612903
216,24,4,1,3,SR,-0.5,0.1,0.45161290322580644
217,25,4,2,3,SR,-0.5,0.1,0.3548387096774194
218,26,4,3,3,SR,-0.5,0.1,0.5161290322580645
219,27,4,4,3,SR,-0.5,0.1,0.3548387096774194
220,28,4,5,3,SR,-0.5,0.1,0.45161290322580644
221,29,4,6,3,SR,-0.5,0.1,0.5483870967741935
222,30,4,7,3,SR,-0.5,0.1,0.45161290322580644
223,31,4,8,3,SR,-0.5,0.1,0.45161290322580644
224,32,5,1,3,SR,-0.5,0.1,0.41935483870967744
225,33,5,2,3,SR,-0.5,0.1,0.41935483870967744
226,34,5,3,3,SR,-0.5,0.1,0.41935483870967744
227,35,5,4,3,SR,-0.5,0.1,0.3870967741935484
228,36,5,5,3,SR,-0.5,0.1,0.4838709677419355
229,37,5,6,3,SR,-0.5,0.1,0.5483870967741935
230,38,5,7,3,SR,-0.5,0.1,0.41935483870967744
231,39,5,8,3,SR,-0.5,0.1,0.3225806451612903
232,40,6,1,3,SR,-0.5,0.1,0.5161290322580645
233,41,6,2,3,SR,-0.5,0.1,0.5806451612903226
234,42,6,3,3,SR,-0.5,0.1,0.4838709677419355
235,43,6,4,3,SR,-0.5,0.1,0.7096774193548387
236,44,6,5,3,SR,-0.5,0.1,0.4838709677419355
237,45,6,6,3,SR,-0.5,0.1,0.4838709677419355
238,46,6,7,3,SR,-0.5,0.1,0.5161290322580645
239,47,6,8,3,SR,-0.5,0.1,0.3870967741935484
240,48,7,1,3,SR,-0.5,0.1,0.6129032258064516
241,49,7,2,3,SR,-0.5,0.1,0.6451612903225806
242,50,7,3,3,SR,-0.5,0.1,0.4838709677419355
243,51,7,4,3,SR,-0.5,0.1,0.45161290322580644
244,52,7,5,3,SR,-0.5,0.1,0.5161290322580645
245,53,7,6,3,SR,-0.5,0.1,0.6129032258064516
246,54,7,7,3,SR,-0.5,0.1,0.5161290322580645
247,55,7,8,3,SR,-0.5,0.1,0.6451612903225806
248,56,8,1,3,SR,-0.5,0.1,0.5806451612903226
249,57,8,2,3,SR,-0.5,0.1,0.8709677419354839
250,58,8,3,3,SR,-0.5,0.1,0.4838709677419355
251,59,8,4,3,SR,-0.5,0.1,0.3225806451612903
252,60,8,5,3,SR,-0.5,0.1,0.6129032258064516
253,61,8,6,3,SR,-0.5,0.1,0.5806451612903226
254,62,8,7,3,SR,-0.5,0.1,0.5806451612903226
255,63,8,8,3,SR,-0.5,0.1,0.5483870967741935
256,0,1,1,3,SR,-0.4,0.1,0.5161290322580645
257,1,1,2,3,SR,-0.4,0.1,0.6129032258064516
258,2,1,3,3,SR,-0.4,0.1,0.45161290322580644
259,3,1,4,3,SR,-0.4,0.1,0.4838709677419355
260,4,1,5,3,SR,-0.4,0.1,0.5161290322580645
261,5,1,6,3,SR,-0.4,0.1,0.7419354838709677
262,6,1,7,3,SR,-0.4,0.1,0.5806451612903226
263,7,1,8,3,SR,-0.4,0.1,0.5161290322580645
264,8,2,1,3,SR,-0.4,0.1,0.5161290322580645
265,9,2,2,3,SR,-0.4,0.1,0.6129032258064516
266,10,2,3,3,SR,-0.4,0.1,0.4838709677419355
267,11,2,4,3,SR,-0.4,0.1,0.4838709677419355
268,12,2,5,3,SR,-0.4,0.1,0.5806451612903226
269,13,2,6,3,SR,-0.4,0.1,0.4838709677419355
270,14,2,7,3,SR,-0.4,0.1,0.3548387096774194
271,15,2,8,3,SR,-0.4,0.1,0.5161290322580645
272,16,3,1,3,SR,-0.4,0.1,0.6129032258064516
273,17,3,2,3,SR,-0.4,0.1,0.45161290322580644
274,18,3,3,3,SR,-0.4,0.1,0.4838709677419355
275,19,3,4,3,SR,-0.4,0.1,0.4838709677419355
276,20,3,5,3,SR,-0.4,0.1,0.5483870967741935
277,21,3,6,3,SR,-0.4,0.1,0.5483870967741935
278,22,3,7,3,SR,-0.4,0.1,0.5483870967741935
279,23,3,8,3,SR,-0.4,0.1,0.5806451612903226
280,24,4,1,3,SR,-0.4,0.1,0.5483870967741935
281,25,4,2,3,SR,-0.4,0.1,0.5483870967741935
282,26,4,3,3,SR,-0.4,0.1,0.5483870967741935
283,27,4,4,3,SR,-0.4,0.1,0.5806451612903226
284,28,4,5,3,SR,-0.4,0.1,0.5483870967741935
285,29,4,6,3,SR,-0.4,0.1,0.5483870967741935
286,30,4,7,3,SR,-0.4,0.1,0.5483870967741935
287,31,4,8,3,SR,-0.4,0.1,0.5806451612903226
288,32,5,1,3,SR,-0.4,0.1,0.5161290322580645
289,33,5,2,3,SR,-0.4,0.1,0.7741935483870968
290,34,5,3,3,SR,-0.4,0.1,0.6774193548387096
291,35,5,4,3,SR,-0.4,0.1,0.5483870967741935
292,36,5,5,3,SR,-0.4,0.1,0.7096774193548387
293,37,5,6,3,SR,-0.4,0.1,0.4838709677419355
294,38,5,7,3,SR,-0.4,0.1,0.6774193548387096
295,39,5,8,3,SR,-0.4,0.1,0.5483870967741935
296,40,6,1,3,SR,-0.4,0.1,0.6129032258064516
297,41,6,2,3,SR,-0.4,0.1,0.6774193548387096
298,42,6,3,3,SR,-0.4,0.1,0.6451612903225806
299,43,6,4,3,SR,-0.4,0.1,0.6774193548387096
300,44,6,5,3,SR,-0.4,0.1,0.5161290322580645
301,45,6,6,3,SR,-0.4,0.1,0.4838709677419355
302,46,6,7,3,SR,-0.4,0.1,0.5806451612903226
303,47,6,8,3,SR,-0.4,0.1,0.5806451612903226
304,48,7,1,3,SR,-0.4,0.1,0.5806451612903226
305,49,7,2,3,SR,-0.4,0.1,0.7096774193548387
306,50,7,3,3,SR,-0.4,0.1,0.5806451612903226
307,51,7,4,3,SR,-0.4,0.1,0.4838709677419355
308,52,7,5,3,SR,-0.4,0.1,0.5161290322580645
309,53,7,6,3,SR,-0.4,0.1,0.4838709677419355
310,54,7,7,3,SR,-0.4,0.1,0.45161290322580644
311,55,7,8,3,SR,-0.4,0.1,0.5806451612903226
312,56,8,1,3,SR,-0.4,0.1,0.7419354838709677
313,57,8,2,3,SR,-0.4,0.1,0.7741935483870968
314,58,8,3,3,SR,-0.4,0.1,0.5161290322580645
315,59,8,4,3,SR,-0.4,0.1,0.3548387096774194
316,60,8,5,3,SR,-0.4,0.1,0.45161290322580644
317,61,8,6,3,SR,-0.4,0.1,0.5483870967741935
318,62,8,7,3,SR,-0.4,0.1,0.6774193548387096
319,63,8,8,3,SR,-0.4,0.1,0.5161290322580645
320,0,1,1,3,SR,-0.3,0.1,0.5806451612903226
321,1,1,2,3,SR,-0.3,0.1,0.4838709677419355
322,2,1,3,3,SR,-0.3,0.1,0.6129032258064516
323,3,1,4,3,SR,-0.3,0.1,0.5806451612903226
324,4,1,5,3,SR,-0.3,0.1,0.5483870967741935
325,5,1,6,3,SR,-0.3,0.1,0.6774193548387096
326,6,1,7,3,SR,-0.3,0.1,0.5806451612903226
327,7,1,8,3,SR,-0.3,0.1,0.4838709677419355
328,8,2,1,3,SR,-0.3,0.1,0.6129032258064516
329,9,2,2,3,SR,-0.3,0.1,0.4838709677419355
330,10,2,3,3,SR,-0.3,0.1,0.4838709677419355
331,11,2,4,3,SR,-0.3,0.1,0.45161290322580644
332,12,2,5,3,SR,-0.3,0.1,0.5161290322580645
333,13,2,6,3,SR,-0.3,0.1,0.5483870967741935
334,14,2,7,3,SR,-0.3,0.1,0.5483870967741935
335,15,2,8,3,SR,-0.3,0.1,0.5483870967741935
336,16,3,1,3,SR,-0.3,0.1,0.5806451612903226
337,17,3,2,3,SR,-0.3,0.1,0.6129032258064516
338,18,3,3,3,SR,-0.3,0.1,0.4838709677419355
339,19,3,4,3,SR,-0.3,0.1,0.5161290322580645
340,20,3,5,3,SR,-0.3,0.1,0.3870967741935484
341,21,3,6,3,SR,-0.3,0.1,0.4838709677419355
342,22,3,7,3,SR,-0.3,0.1,0.41935483870967744
343,23,3,8,3,SR,-0.3,0.1,0.5161290322580645
344,24,4,1,3,SR,-0.3,0.1,0.5161290322580645
345,25,4,2,3,SR,-0.3,0.1,0.5483870967741935
346,26,4,3,3,SR,-0.3,0.1,0.4838709677419355
347,27,4,4,3,SR,-0.3,0.1,0.45161290322580644
348,28,4,5,3,SR,-0.3,0.1,0.3870967741935484
349,29,4,6,3,SR,-0.3,0.1,0.4838709677419355
350,30,4,7,3,SR,-0.3,0.1,0.45161290322580644
351,31,4,8,3,SR,-0.3,0.1,0.5483870967741935
352,32,5,1,3,SR,-0.3,0.1,0.5161290322580645
353,33,5,2,3,SR,-0.3,0.1,0.5483870967741935
354,34,5,3,3,SR,-0.3,0.1,0.45161290322580644
355,35,5,4,3,SR,-0.3,0.1,0.45161290322580644
356,36,5,5,3,SR,-0.3,0.1,0.4838709677419355
357,37,5,6,3,SR,-0.3,0.1,0.41935483870967744
358,38,5,7,3,SR,-0.3,0.1,0.4838709677419355
359,39,5,8,3,SR,-0.3,0.1,0.5806451612903226
360,40,6,1,3,SR,-0.3,0.1,0.5806451612903226
361,41,6,2,3,SR,-0.3,0.1,0.45161290322580644
362,42,6,3,3,SR,-0.3,0.1,0.5483870967741935
363,43,6,4,3,SR,-0.3,0.1,0.41935483870967744
364,44,6,5,3,SR,-0.3,0.1,0.5806451612903226
365,45,6,6,3,SR,-0.3,0.1,0.6451612903225806
366,46,6,7,3,SR,-0.3,0.1,0.5483870967741935
367,47,6,8,3,SR,-0.3,0.1,0.5483870967741935
368,48,7,1,3,SR,-0.3,0.1,0.5483870967741935
369,49,7,2,3,SR,-0.3,0.1,0.41935483870967744
370,50,7,3,3,SR,-0.3,0.1,0.6129032258064516
371,51,7,4,3,SR,-0.3,0.1,0.5483870967741935
372,52,7,5,3,SR,-0.3,0.1,0.6129032258064516
373,53,7,6,3,SR,-0.3,0.1,0.45161290322580644
374,54,7,7,3,SR,-0.3,0.1,0.4838709677419355
375,55,7,8,3,SR,-0.3,0.1,0.41935483870967744
376,56,8,1,3,SR,-0.3,0.1,0.5806451612903226
377,57,8,2,3,SR,-0.3,0.1,0.6129032258064516
378,58,8,3,3,SR,-0.3,0.1,0.6451612903225806
379,59,8,4,3,SR,-0.3,0.1,0.6774193548387096
380,60,8,5,3,SR,-0.3,0.1,0.6774193548387096
381,61,8,6,3,SR,-0.3,0.1,0.45161290322580644
382,62,8,7,3,SR,-0.3,0.1,0.5483870967741935
383,63,8,8,3,SR,-0.3,0.1,0.4838709677419355
384,0,1,1,3,SR,-0.2,0.1,0.5806451612903226
385,1,1,2,3,SR,-0.2,0.1,0.5806451612903226
386,2,1,3,3,SR,-0.2,0.1,0.5806451612903226
387,3,1,4,3,SR,-0.2,0.1,0.5483870967741935
388,4,1,5,3,SR,-0.2,0.1,0.4838709677419355
389,5,1,6,3,SR,-0.2,0.1,0.45161290322580644
390,6,1,7,3,SR,-0.2,0.1,0.5161290322580645
391,7,1,8,3,SR,-0.2,0.1,0.5806451612903226
392,8,2,1,3,SR,-0.2,0.1,0.6129032258064516
393,9,2,2,3,SR,-0.2,0.1,0.6129032258064516
394,10,2,3,3,SR,-0.2,0.1,0.6451612903225806
395,11,2,4,3,SR,-0.2,0.1,0.5161290322580645
396,12,2,5,3,SR,-0.2,0.1,0.45161290322580644
